aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,snow,so2,temperature,timestamp,tsun,week_cos,week_of_year,week_sin,wind_direction,wind_speed,wpgt
3,352.68,3,21,0,202,-0.944187509,-0.329408482,25.9,2,0,7,27.3,0.15,5.8,58.45,75.44,40.73,0,998,79,,0.89,30,7/21/2025 2:00,,-0.885456026,30,-0.464723172,310,11,
3,357.74,3,21,0,202,-0.944187509,-0.329408482,27.4,3,0,7,25.01,0.6,5.22,63.61,78.08,40.26,0,997.8,79,,1.15,31.5,7/21/2025 3:00,,-0.885456026,30,-0.464723172,310,3.6,
3,293.97,3,21,0,202,-0.944187509,-0.329408482,27,4,0,7,15.51,0.31,2.22,90.07,74.21,36.91,0,1000,75,,2.01,32,7/21/2025 4:00,,-0.885456026,30,-0.464723172,310,11,
3,276.16,3,21,0,202,-0.944187509,-0.329408482,27,5,0,7,12.39,0.19,1.31,100.62,69.97,36.57,0,1000,75,,2.02,32,7/21/2025 5:00,,-0.885456026,30,-0.464723172,310,11,
3,265.93,3,21,0,202,-0.944187509,-0.329408482,28.2,6,0,7,10.7,0.15,0.94,106.51,68.79,36.93,0,998.2,68,,2.02,35,7/21/2025 6:00,,-0.885456026,30,-0.464723172,360,3.6,
3,259.12,3,21,0,202,-0.944187509,-0.329408482,27.9,7,0,7,8.88,0.11,0.76,108.23,64.37,35.41,0,999,67,,1.82,35,7/21/2025 7:00,,-0.885456026,30,-0.464723172,50,15,
3,252.21,3,21,0,202,-0.944187509,-0.329408482,27,8,0,7,7.88,0.1,0.69,106.57,59.76,33.17,0,999,57,,1.6,37,7/21/2025 8:00,,-0.885456026,30,-0.464723172,50,15,
3,244.04,3,21,0,202,-0.944187509,-0.329408482,29,9,0,7,7.38,0.1,0.68,105.62,58.36,32.08,0,997,62,,1.51,37.5,7/21/2025 9:00,,-0.885456026,30,-0.464723172,310,3.6,
3,237.8,3,21,0,202,-0.944187509,-0.329408482,27,10,0,7,7.05,0.09,0.72,105.13,57.45,31.02,0,998,57,,1.46,37,7/21/2025 10:00,,-0.885456026,30,-0.464723172,50,15,
3,231.71,2,21,0,202,-0.944187509,-0.329408482,27,11,0,7,7,0.09,0.82,103.5,56.52,29.7,0,996,57,,1.48,37,7/21/2025 11:00,,-0.885456026,30,-0.464723172,50,26,
3,227.66,3,21,0,202,-0.944187509,-0.329408482,29,12,0,7,7.22,0.08,1.02,101.95,56.58,28.65,0,993.4,62,,1.53,37.5,7/21/2025 12:00,,-0.885456026,30,-0.464723172,50,7.6,
3,228.79,3,21,0,202,-0.944187509,-0.329408482,27,13,0,7,8.23,0.06,1.44,99.96,57.8,28.18,0,996,57,,1.62,37,7/21/2025 13:00,,-0.885456026,30,-0.464723172,130,26,
3,235.3,17,21,0,202,-0.944187509,-0.329408482,27,14,0,7,10.17,0.02,2.07,96.81,59.86,28.25,0.5,996,57,,1.74,37,7/21/2025 14:00,,-0.885456026,30,-0.464723172,130,26,
3,243.67,7,21,0,202,-0.944187509,-0.329408482,25.2,15,0,7,12.2,0,2.51,93.18,61.37,28.22,0.2,994.4,51,,1.81,37,7/21/2025 15:00,,-0.885456026,30,-0.464723172,310,11.2,
3,250.78,18,21,0,202,-0.944187509,-0.329408482,27,16,0,7,14.18,0,2.79,88.85,61.38,27.59,1.3,997,57,,1.74,37,7/21/2025 16:00,,-0.885456026,30,-0.464723172,130,37,
3,261.02,8,21,0,202,-0.944187509,-0.329408482,24,17,0,7,16.11,0,2.99,85.77,61.53,27,0.5,997,53,,1.62,35,7/21/2025 17:00,,-0.885456026,30,-0.464723172,130,37,
3,270.65,2,21,0,202,-0.944187509,-0.329408482,25.1,18,0,7,17.55,0,3.09,83.65,61.39,26.41,0,995.4,67,,1.52,32,7/21/2025 18:00,,-0.885456026,30,-0.464723172,130,27.7,
3,278.27,7,21,0,202,-0.944187509,-0.329408482,21.9,19,0,7,18.73,0,3.17,80.21,60.06,25.57,0.1,1001,62,,1.38,30,7/21/2025 19:00,,-0.885456026,30,-0.464723172,50,33,
3,289.42,3,21,0,202,-0.944187509,-0.329408482,21.9,20,0,7,20.3,0,3.35,75.99,58.76,25.02,0,1001,62,,1.23,30,7/21/2025 20:00,,-0.885456026,30,-0.464723172,50,33,
3,300.29,3,21,0,202,-0.944187509,-0.329408482,23.4,21,0,7,20.93,0,3.42,71.92,56.93,24.32,0,997.5,74,,1.15,28.5,7/21/2025 21:00,,-0.885456026,30,-0.464723172,180,3.6,
3,308.34,3,21,0,202,-0.944187509,-0.329408482,21.9,22,0,7,20.91,0,3.54,67.54,54.72,23.56,0,1001,62,,1.07,30,7/21/2025 22:00,,-0.885456026,30,-0.464723172,50,30,
3,321.67,3,21,0,202,-0.944187509,-0.329408482,21.9,23,0,7,21.53,0,3.89,63.36,53.61,23.29,0,1001,62,,1.05,30,7/21/2025 23:00,,-0.885456026,30,-0.464723172,50,30,
3,335.91,3,22,1,203,-0.938377392,-0.345612313,23.8,0,0,7,22.51,0,4.24,60.03,53.23,23.17,0,998.4,78,,1.15,28,7/22/2025 0:00,,-0.885456026,30,-0.464723172,0,0,
3,343.1,3,22,1,203,-0.938377392,-0.345612313,22.9,1,0,7,21.39,0,4.31,61.26,53.82,23.66,0,1000,74,,1.62,28,7/22/2025 1:00,,-0.885456026,30,-0.464723172,50,7,
3,353.94,3,22,1,203,-0.938377392,-0.345612313,22.9,2,0,7,19.15,0.14,4.44,60.23,53.85,24.04,0,1001,74,,1.91,28,7/22/2025 2:00,,-0.885456026,30,-0.464723172,50,15,
3,359.28,3,22,1,203,-0.938377392,-0.345612313,24.4,3,0,7,16.57,0.49,3.96,63.12,56.06,25.17,0,998.9,74,,2.27,29.5,7/22/2025 3:00,,-0.885456026,30,-0.464723172,50,3.6,
3,348.69,3,22,1,203,-0.938377392,-0.345612313,23.9,4,0,7,13.67,0.45,2.9,74.86,58.88,27.18,0,1000,70,,2.64,30,7/22/2025 4:00,,-0.885456026,30,-0.464723172,310,11,
3,342.13,7,22,1,203,-0.938377392,-0.345612313,23.9,5,0,7,12.74,0.3,2.02,89.63,62.04,31.06,0.2,1001,66,,2.63,31,7/22/2025 5:00,,-0.885456026,30,-0.464723172,50,11,
3,339.74,3,22,1,203,-0.938377392,-0.345612313,26.5,6,0,7,12.31,0.21,1.46,103.29,67.23,37.15,0,998.9,73,,2.53,32,7/22/2025 6:00,,-0.885456026,30,-0.464723172,130,7.6,
3,331.64,3,22,1,203,-0.938377392,-0.345612313,24.1,7,0,7,11.24,0.15,1.13,111.82,70.57,40.74,0,1001,63,,2.41,32,7/22/2025 7:00,,-0.885456026,30,-0.464723172,310,11,
3,319.51,3,22,1,203,-0.938377392,-0.345612313,24.1,8,0,7,10.14,0.12,1,113.91,69.21,41.1,0,999,63,,2.2,32,7/22/2025 8:00,,-0.885456026,30,-0.464723172,50,15,
3,311.95,3,22,1,203,-0.938377392,-0.345612313,27.2,9,0,7,9.5,0.1,0.99,114.88,66.71,40.8,0,997.5,68,,1.95,34,7/22/2025 9:00,,-0.885456026,30,-0.464723172,360,3.6,
3,310.03,3,22,1,203,-0.938377392,-0.345612313,24.1,10,0,7,9.17,0.09,1.05,116.57,64.13,40.32,0,998,63,,1.77,32,7/22/2025 10:00,,-0.885456026,30,-0.464723172,50,26,
3,308.13,3,22,1,203,-0.938377392,-0.345612313,24.1,11,0,7,9.26,0.08,1.19,117.09,61.21,39.21,0,997,63,,1.62,32,7/22/2025 11:00,,-0.885456026,30,-0.464723172,50,26,
3,307.31,2,22,1,203,-0.938377392,-0.345612313,26.7,12,0,7,9.55,0.07,1.44,116.61,58.4,37.6,0,995.1,76,,1.5,31.5,7/22/2025 12:00,,-0.885456026,30,-0.464723172,310,11.2,
3,308.92,2,22,1,203,-0.938377392,-0.345612313,25.1,13,0,7,10.27,0.04,1.78,115.4,57.16,36.45,0,996,71,,1.38,31,7/22/2025 13:00,,-0.885456026,30,-0.464723172,360,22,
3,313.63,2,22,1,203,-0.938377392,-0.345612313,24.9,14,0,7,11.57,0.01,2.13,113.64,58.38,36.84,0,996,70,,1.34,31,7/22/2025 14:00,,-0.885456026,30,-0.464723172,360,12,
3,319.21,2,22,1,203,-0.938377392,-0.345612313,25.7,15,0,7,12.93,0,2.26,112.3,59.96,37.84,0,995.2,78,,1.32,30,7/22/2025 15:00,,-0.885456026,30,-0.464723172,230,7.6,
3,324.88,3,22,1,203,-0.938377392,-0.345612313,25,16,0,7,14.18,0,2.26,111.33,61.06,39.05,0,998,79,,1.3,29,7/22/2025 16:00,,-0.885456026,30,-0.464723172,310,19,
3,334.96,17,22,1,203,-0.938377392,-0.345612313,25,17,0,7,15.34,0,2.24,112.33,62.85,41.02,0.1,998,79,,1.34,29,7/22/2025 17:00,,-0.885456026,30,-0.464723172,310,19,
3,345.85,17,22,1,203,-0.938377392,-0.345612313,25.8,18,0,7,16.1,0,2.17,114.72,65.05,43.29,0.3,996.2,83,,1.46,29,7/22/2025 18:00,,-0.885456026,30,-0.464723172,0,0,
3,356.44,18,22,1,203,-0.938377392,-0.345612313,25,19,0,7,16.08,0,2.1,116.61,66.19,45.5,1.6,998,79,,1.78,29,7/22/2025 19:00,,-0.885456026,30,-0.464723172,310,19,
3,372.86,9,22,1,203,-0.938377392,-0.345612313,25,20,0,7,15.11,0,2.09,118.13,66.85,48.25,2.3,998,79,,2.06,29,7/22/2025 20:00,,-0.885456026,30,-0.464723172,310,19,
4,388.69,17,22,1,203,-0.938377392,-0.345612313,23.9,21,0,7,13.2,0,2.03,118.48,67.2,50.45,0.5,996.3,81,,2.22,27.5,7/22/2025 21:00,,-0.885456026,30,-0.464723172,0,0,
4,399.67,8,22,1,203,-0.938377392,-0.345612313,25,22,0,7,11.05,0,1.98,116.7,65.83,51.29,0.7,997,79,,2.43,29,7/22/2025 22:00,,-0.885456026,30,-0.464723172,310,19,
4,416.88,3,22,1,203,-0.938377392,-0.345612313,24,23,0,7,9.17,0,2.05,114.99,64.37,52.35,0,996,79,,2.43,28,7/22/2025 23:00,,-0.885456026,30,-0.464723172,310,19,
4,435.18,3,23,2,204,-0.932289213,-0.361713731,25.2,0,0,7,7.44,0,2.07,114.4,63.47,53.68,0,993.8,85,,2.16,28,7/23/2025 0:00,,-0.885456026,30,-0.464723172,0,0,
4,443.22,3,23,2,204,-0.932289213,-0.361713731,23,1,0,7,6.56,0,2.02,114.62,62.56,53.6,0,996,79,,1.64,27,7/23/2025 1:00,,-0.885456026,30,-0.464723172,310,19,
4,446.2,3,23,2,204,-0.932289213,-0.361713731,23,2,0,7,6.94,0.01,2.15,114.5,60.64,51.12,0,997,79,,1.36,27,7/23/2025 2:00,,-0.885456026,30,-0.464723172,310,19,
3,448.29,8,23,2,204,-0.932289213,-0.361713731,24.7,3,0,7,7.75,0.03,2.43,112.32,58.85,48.47,0.3,995.9,85,,1.28,27.5,7/23/2025 3:00,,-0.885456026,30,-0.464723172,50,3.6,
3,437.11,25,23,2,204,-0.932289213,-0.361713731,25,4,0,7,7.64,0.04,2.32,111.54,54.47,43.72,0,997,89,,1.51,27,7/23/2025 4:00,,-0.885456026,30,-0.464723172,310,15,
3,425.14,25,23,2,204,-0.932289213,-0.361713731,25,5,0,7,7.44,0.04,2.19,109.08,49.24,39.04,0,998,89,,1.48,27,7/23/2025 5:00,,-0.885456026,30,-0.464723172,310,15,
3,421.1,25,23,2,204,-0.932289213,-0.361713731,23.1,6,0,7,7.35,0.04,2.13,107.29,44.52,35.29,0,997.9,84,,1.34,26,7/23/2025 6:00,,-0.885456026,30,-0.464723172,360,7.6,
3,408.8,25,23,2,204,-0.932289213,-0.361713731,24,7,0,7,6.8,0.04,1.92,107.19,38.89,30.1,0,999,89,,1.17,26,7/23/2025 7:00,,-0.885456026,30,-0.464723172,310,15,
3,391.49,3,23,2,204,-0.932289213,-0.361713731,24,8,0,7,6.5,0.05,1.71,106.78,35.14,26.23,0,998,89,,1.09,26,7/23/2025 8:00,,-0.885456026,30,-0.464723172,360,19,
3,383.39,3,23,2,204,-0.932289213,-0.361713731,24.6,9,0,7,6.51,0.06,1.61,107.5,33.59,24.63,0,997.1,92,,1.08,26,7/23/2025 9:00,,-0.885456026,30,-0.464723172,270,7.6,
3,381.3,3,23,2,204,-0.932289213,-0.361713731,25,10,0,7,6.74,0.07,1.57,110.35,33.64,24.24,0,998,94,,1.07,26,7/23/2025 10:00,,-0.885456026,30,-0.464723172,50,11,
3,373.96,3,23,2,204,-0.932289213,-0.361713731,25,11,0,7,7.15,0.09,1.56,112.13,35.08,24.77,0,998,94,,1.06,26,7/23/2025 11:00,,-0.885456026,30,-0.464723172,50,11,
3,371.26,3,23,2,204,-0.932289213,-0.361713731,24.7,12,0,7,7.71,0.09,1.69,113.87,36.36,25.74,0,996,85,,1.07,27.5,7/23/2025 12:00,,-0.885456026,30,-0.464723172,50,3.6,
3,374.78,1,23,2,204,-0.932289213,-0.361713731,25,13,0,7,9.43,0.07,2.16,113.22,37.76,26.79,0,997,94,,1.07,26,7/23/2025 13:00,,-0.885456026,30,-0.464723172,310,11,
3,381.95,1,23,2,204,-0.932289213,-0.361713731,25,14,0,7,11.88,0.02,2.78,110.3,39.57,27.85,0,997,94,,1.12,26,7/23/2025 14:00,,-0.885456026,30,-0.464723172,310,11,
3,388.71,2,23,2,204,-0.932289213,-0.361713731,23.5,15,0,7,13.61,0,3.05,107.28,41.76,29.09,0,996.1,81,,1.19,27,7/23/2025 15:00,,-0.885456026,30,-0.464723172,310,3.6,
3,397.24,3,23,2,204,-0.932289213,-0.361713731,25,16,0,7,15.51,0,3.32,102.99,43.96,30.57,0,997,89,,1.2,27,7/23/2025 16:00,,-0.885456026,30,-0.464723172,130,11,
3,412.11,2,23,2,204,-0.932289213,-0.361713731,25,17,0,7,18.07,0,3.67,99.2,46.28,32.34,0,997,89,,1.18,27,7/23/2025 17:00,,-0.885456026,30,-0.464723172,130,11,
3,425.85,2,23,2,204,-0.932289213,-0.361713731,24.1,18,0,7,20.5,0,3.94,96.32,48.34,33.78,0,996.7,84,,1.17,27,7/23/2025 18:00,,-0.885456026,30,-0.464723172,310,3.6,
3,435.76,3,23,2,204,-0.932289213,-0.361713731,25,19,0,7,24.75,0,4.41,91.53,49.68,34.62,0,997,89,,1.13,27,7/23/2025 19:00,,-0.885456026,30,-0.464723172,130,11,
3,450.48,3,23,2,204,-0.932289213,-0.361713731,25,20,0,7,29.29,0,4.85,86.01,51.56,35.95,0,997,89,,1.09,27,7/23/2025 20:00,,-0.885456026,30,-0.464723172,130,11,
3,463.8,7,23,2,204,-0.932289213,-0.361713731,24.8,21,0,7,32.71,0,5.02,81.13,53.38,37.37,0.2,995.9,88,,1.07,27,7/23/2025 21:00,,-0.885456026,30,-0.464723172,310,3.6,
3,472.49,8,23,2,204,-0.932289213,-0.361713731,25,22,0,7,32.65,0,4.93,76.85,54.43,38.4,0.6,997,89,,1.05,27,7/23/2025 22:00,,-0.885456026,30,-0.464723172,130,11,
3,480.71,8,23,2,204,-0.932289213,-0.361713731,24.1,23,0,7,27.31,0,4.72,73.97,55.04,39,0.4,996.2,95,,0.98,25,7/23/2025 23:00,,-0.885456026,30,-0.464723172,286,2.5,
3,489.64,3,24,3,205,-0.925924777,-0.377707965,25.1,0,0,7,20.11,0,4.51,72.29,55.48,39.48,0,995.7,92,,0.92,26.5,7/24/2025 0:00,,-0.885456026,30,-0.464723172,310,3.6,
3,480.7,3,24,3,205,-0.925924777,-0.377707965,24,1,0,7,15.02,0,3.66,79.16,54.41,38.49,0,997,89,,1,26,7/24/2025 1:00,,-0.885456026,30,-0.464723172,310,11,
3,489.27,7,24,3,205,-0.925924777,-0.377707965,24.1,2,0,7,13.54,0.04,3.76,79.62,53.66,37.71,0.2,998,84,,1.04,27,7/24/2025 2:00,,-0.885456026,30,-0.464723172,310,7,
3,499.84,8,24,3,205,-0.925924777,-0.377707965,25.2,3,0,7,13.07,0.18,3.94,80.14,53.28,37.21,0.3,997.1,85,,1.09,28,7/24/2025 3:00,,-0.885456026,30,-0.464723172,310,3.6,
3,490.85,8,24,3,205,-0.925924777,-0.377707965,24.1,4,0,7,11.97,0.22,3.27,88.45,50.65,34.95,0.3,999,75,,1.08,29,7/24/2025 4:00,,-0.885456026,30,-0.464723172,310,7,
3,481.81,3,24,3,205,-0.925924777,-0.377707965,23.9,5,0,7,11.66,0.2,2.59,97.38,48.84,33.68,0,999,70,,1.08,30,7/24/2025 5:00,,-0.885456026,30,-0.464723172,310,7,
3,474.58,3,24,3,205,-0.925924777,-0.377707965,25.3,6,0,7,11.36,0.17,2.07,105.87,48.82,34.06,0,997.9,72,,1.16,31,7/24/2025 6:00,,-0.885456026,30,-0.464723172,310,3.6,
3,438.16,2,24,3,205,-0.925924777,-0.377707965,25.1,7,0,7,8.58,0.13,1.34,114.54,41.16,28.88,0,998,71,,1.11,31,7/24/2025 7:00,,-0.885456026,30,-0.464723172,50,7,
3,409.12,2,24,3,205,-0.925924777,-0.377707965,23,8,0,7,7.1,0.11,0.97,117.54,35.77,25.53,0,998,53,,0.97,34,7/24/2025 8:00,,-0.885456026,30,-0.464723172,50,7,
3,397.93,2,24,3,205,-0.925924777,-0.377707965,24,9,0,7,6.74,0.11,0.85,119.78,34.84,25.38,0,996.3,56,,0.92,34,7/24/2025 9:00,,-0.885456026,30,-0.464723172,90,3.6,
3,391.51,1,24,3,205,-0.925924777,-0.377707965,23,10,0,7,6.46,0.1,0.83,122.25,33.93,25.03,0,997,53,,0.9,34,7/24/2025 10:00,,-0.885456026,30,-0.464723172,50,7,
3,384.08,2,24,3,205,-0.925924777,-0.377707965,23,11,0,7,6.44,0.1,0.89,122.4,32.77,24.1,0,996,53,,0.91,34,7/24/2025 11:00,,-0.885456026,30,-0.464723172,50,7,
3,381.3,1,24,3,205,-0.925924777,-0.377707965,25.2,12,0,7,6.7,0.09,1.08,122.15,32.32,23.45,0,993.8,57,,0.93,35,7/24/2025 12:00,,-0.885456026,30,-0.464723172,180,3.6,
3,399.96,1,24,3,205,-0.925924777,-0.377707965,23,13,0,7,10.75,0.11,2.36,116.83,33.96,24.18,0,996,53,,0.97,34,7/24/2025 13:00,,-0.885456026,30,-0.464723172,50,7,
3,432.32,1,24,3,205,-0.925924777,-0.377707965,23,14,0,7,18.18,0.04,4.38,108.28,37.29,26.02,0,996,53,,1.06,34,7/24/2025 14:00,,-0.885456026,30,-0.464723172,50,7,
3,462.26,1,24,3,205,-0.925924777,-0.377707965,25.8,15,0,7,25.52,0,5.63,100.82,41.02,28.05,0,993.3,70,,1.19,32,7/24/2025 15:00,,-0.885456026,30,-0.464723172,310,3.6,
3,487.47,1,24,3,205,-0.925924777,-0.377707965,22,16,0,7,32.81,0,6.5,92.91,44.58,29.99,0,996,59,,1.27,31,7/24/2025 16:00,,-0.885456026,30,-0.464723172,50,7,
3,518.34,1,24,3,205,-0.925924777,-0.377707965,23.1,17,0,7,38.94,0,7.41,84.62,48.67,32.31,0,996,63,,1.3,31,7/24/2025 17:00,,-0.885456026,30,-0.464723172,230,11,
3,544.09,1,24,3,205,-0.925924777,-0.377707965,27.4,18,0,7,41.95,0,8.15,76.58,52.82,34.65,0,995,86,,1.25,30,7/24/2025 18:00,,-0.885456026,30,-0.464723172,0,0,
3,555.57,1,24,3,205,-0.925924777,-0.377707965,23.1,19,0,7,39.78,0,8.48,68.45,56.1,36.28,0,996,63,,1.06,31,7/24/2025 19:00,,-0.885456026,30,-0.464723172,130,7,
3,563.4,1,24,3,205,-0.925924777,-0.377707965,23.1,20,0,7,37.86,0,8.46,61.72,59.18,37.87,0,997,63,,0.9,31,7/24/2025 20:00,,-0.885456026,30,-0.464723172,130,7,
3,572.99,1,24,3,205,-0.925924777,-0.377707965,26.2,21,0,7,36.18,0,8.41,55.57,61.95,39.49,0,995.2,85,,0.78,29,7/24/2025 21:00,,-0.885456026,30,-0.464723172,0,0,
3,580.08,1,24,3,205,-0.925924777,-0.377707965,22,22,0,7,34.05,0,8.43,49.57,63.91,40.67,0,997,66,,0.68,29,7/24/2025 22:00,,-0.885456026,30,-0.464723172,50,7,
3,590.79,2,24,3,205,-0.925924777,-0.377707965,22,23,0,7,32.34,0,8.64,44.28,66.21,41.91,0,997,66,,0.62,29,7/24/2025 23:00,,-0.885456026,30,-0.464723172,50,7,
3,603.49,2,25,4,206,-0.91928597,-0.393590277,26.6,0,0,7,32.67,0,8.96,39.99,69.02,43.21,0,995.5,92,,0.6,28,7/25/2025 0:00,,-0.885456026,30,-0.464723172,310,3.6,
3,617.35,2,25,4,206,-0.91928597,-0.393590277,25,1,0,7,33.63,0,9.28,36.3,71.91,44.28,0,998,84,,0.63,28,7/25/2025 1:00,,-0.885456026,30,-0.464723172,310,11,
3,643.95,2,25,4,206,-0.91928597,-0.393590277,25,2,0,7,32.99,0.37,9.66,33.6,75.57,45.81,0,998,79,,0.68,29,7/25/2025 2:00,,-0.885456026,30,-0.464723172,310,11,
3,675.56,2,25,4,206,-0.91928597,-0.393590277,25.7,3,0,7,32.35,1.57,9.11,38.36,80.58,48.38,0,996,78,,0.77,30,7/25/2025 3:00,,-0.885456026,30,-0.464723172,270,3.6,
3,426.64,3,25,4,206,-0.91928597,-0.393590277,25.1,4,0,7,12.31,0.2,1.98,106.05,73.33,39.93,0,998,71,,2.04,31,7/25/2025 4:00,,-0.885456026,30,-0.464723172,310,11,
3,394.79,2,25,4,206,-0.91928597,-0.393590277,24.1,5,0,7,9.61,0.11,0.97,117.57,62.47,35.86,0,998,63,,1.72,32,7/25/2025 5:00,,-0.885456026,30,-0.464723172,310,15,
3,389.38,1,25,4,206,-0.91928597,-0.393590277,25.7,6,0,7,9.26,0.09,0.73,121.66,58.81,35.02,0,996.3,64,,1.56,33.5,7/25/2025 6:00,,-0.885456026,30,-0.464723172,50,3.6,
3,389.86,1,25,4,206,-0.91928597,-0.393590277,23.9,7,0,7,9.15,0.08,0.65,124.76,57.59,35.5,0,997,50,,1.49,36,7/25/2025 7:00,,-0.885456026,30,-0.464723172,310,15,
3,385.83,1,25,4,206,-0.91928597,-0.393590277,23.9,8,0,7,8.95,0.08,0.64,125.67,56.08,35.67,0,997,50,,1.43,36,7/25/2025 8:00,,-0.885456026,30,-0.464723172,310,15,
3,379.66,1,25,4,206,-0.91928597,-0.393590277,27.2,9,0,7,8.89,0.08,0.67,126.29,55.64,36.26,0,993.2,56,,1.43,37.5,7/25/2025 9:00,,-0.885456026,30,-0.464723172,360,3.6,
3,378.73,2,25,4,206,-0.91928597,-0.393590277,26.1,10,0,7,9.35,0.09,0.79,127.89,57.04,37.81,0,995,57,,1.5,36,7/25/2025 10:00,,-0.885456026,30,-0.464723172,50,15,
3,377.11,2,25,4,206,-0.91928597,-0.393590277,26.1,11,0,7,10.29,0.1,1.01,128.35,58.98,39.32,0,995,57,,1.59,36,7/25/2025 11:00,,-0.885456026,30,-0.464723172,50,15,
3,378.28,1,25,4,206,-0.91928597,-0.393590277,27.7,12,0,7,11.33,0.11,1.39,128.54,60.85,40.6,0,991.3,61,,1.68,36.5,7/25/2025 12:00,,-0.885456026,30,-0.464723172,310,3.6,
3,399.52,1,25,4,206,-0.91928597,-0.393590277,24.9,13,0,7,15.32,0.11,2.78,123.4,64.3,43.07,0,994,56,,1.77,35,7/25/2025 13:00,,-0.885456026,30,-0.464723172,50,19,
3,435.53,1,25,4,206,-0.91928597,-0.393590277,24,14,0,7,21.02,0.03,4.81,113.05,69,46.44,0,994,56,,1.81,34,7/25/2025 14:00,,-0.885456026,30,-0.464723172,360,15,
3,469.07,1,25,4,206,-0.91928597,-0.393590277,27.3,15,0,7,25.68,0,5.95,103.57,73.53,49.45,0,992.6,70,,1.78,33.5,7/25/2025 15:00,,-0.885456026,30,-0.464723172,310,3.6,
4,497.46,1,25,4,206,-0.91928597,-0.393590277,25,16,0,7,29.53,0,6.87,93.08,76.75,51.73,0,996,63,,1.63,33,7/25/2025 16:00,,-0.885456026,30,-0.464723172,310,15,
4,530.18,1,25,4,206,-0.91928597,-0.393590277,25,17,0,7,32.09,0,7.77,83.28,80.07,54.1,0,996,63,,1.46,33,7/25/2025 17:00,,-0.885456026,30,-0.464723172,310,15,
4,556.1,1,25,4,206,-0.91928597,-0.393590277,26.9,18,0,7,33.44,0,8.44,75.29,82.88,55.87,0,994.8,79,,1.3,31,7/25/2025 18:00,,-0.885456026,30,-0.464723172,0,0,
4,565.87,1,25,4,206,-0.91928597,-0.393590277,25.1,19,0,7,34.07,0,8.72,68.03,84.11,56.42,0,997,71,,1.11,31,7/25/2025 19:00,,-0.885456026,30,-0.464723172,310,7,
4,574.01,1,25,4,206,-0.91928597,-0.393590277,25.1,20,0,7,34.85,0,8.71,61.48,85.36,57.19,0,997,71,,0.92,31,7/25/2025 20:00,,-0.885456026,30,-0.464723172,310,7,
4,580.85,1,25,4,206,-0.91928597,-0.393590277,26.2,21,0,7,35.4,0,8.57,56.34,86.49,57.94,0,995.1,85,,0.79,29,7/25/2025 21:00,,-0.885456026,30,-0.464723172,360,3.6,
4,583.88,1,25,4,206,-0.91928597,-0.393590277,25.1,22,0,7,35.32,0,8.37,52.58,87.28,58.32,0,997,75,,0.72,30,7/25/2025 22:00,,-0.885456026,30,-0.464723172,310,7,
4,586.13,1,25,4,206,-0.91928597,-0.393590277,25.9,23,0,7,36.48,0,8.22,49.62,88.55,58.77,0,997,79,,0.69,30,7/25/2025 23:00,,-0.885456026,30,-0.464723172,310,7,
4,590.14,1,26,5,207,-0.912374758,-0.409355959,26.8,0,1,7,39.23,0,8.2,47.25,90.26,59.45,0,996.3,88,,0.72,29,7/26/2025 0:00,,-0.885456026,30,-0.464723172,360,3.6,
4,591.77,1,26,5,207,-0.912374758,-0.409355959,26,1,1,7,41.31,0,8.21,44.7,91.16,59.51,0,998,84,,0.76,29,7/26/2025 1:00,,-0.885456026,30,-0.464723172,310,7,
4,601.7,1,26,5,207,-0.912374758,-0.409355959,25.9,2,1,7,39.59,0.21,8.36,42.44,91.47,59.05,0,999,79,,0.79,30,7/26/2025 2:00,,-0.885456026,30,-0.464723172,310,11,
4,615.91,5,26,5,207,-0.912374758,-0.409355959,27.1,3,1,7,37.14,0.99,7.91,47.64,92.92,59.45,0,997.2,82,,0.87,30.5,7/26/2025 3:00,,-0.885456026,30,-0.464723172,310,3.6,
4,417.53,5,26,5,207,-0.912374758,-0.409355959,26.1,4,1,7,15.51,0.16,1.81,114.72,88.55,50.27,0,999,71,,2.13,32,7/26/2025 4:00,,-0.885456026,30,-0.464723172,310,11,
3,382.33,5,26,5,207,-0.912374758,-0.409355959,26.1,5,1,7,12.24,0.1,0.97,124.31,77.72,46.75,0,1000,71,,1.91,32,7/26/2025 5:00,,-0.885456026,30,-0.464723172,310,11,
3,369.77,5,26,5,207,-0.912374758,-0.409355959,27.3,6,1,7,11.46,0.08,0.77,126.62,72.65,45.5,0,996.5,61,,1.79,36,7/26/2025 6:00,,-0.885456026,30,-0.464723172,50,3.6,
3,358.48,1,26,5,207,-0.912374758,-0.409355959,24.8,7,1,7,10.47,0.07,0.65,127.87,69.61,44.58,0,998,50,,1.73,37,7/26/2025 7:00,,-0.885456026,30,-0.464723172,50,15,
3,346.64,1,26,5,207,-0.912374758,-0.409355959,24.8,8,1,7,9.85,0.07,0.61,126.86,66.89,43.43,0,998,50,,1.66,37,7/26/2025 8:00,,-0.885456026,30,-0.464723172,50,15,
3,337.85,2,26,5,207,-0.912374758,-0.409355959,26.6,9,1,7,9.56,0.07,0.63,126.09,65.01,42.59,0,994.7,50,,1.61,39,7/26/2025 9:00,,-0.885456026,30,-0.464723172,130,3.6,
